Store,Dept,SuperBowlSales,ChristmasSales,ThanksgivingSales,MayorVenta
10,31,5591.92,6026.6,6287.36,ThanksgivingSales
10,31,5591.92,6026.6,5819.7,ChristmasSales
10,31,4688.83,5136.66,6287.36,ThanksgivingSales
10,31,4688.83,5136.66,5819.7,ThanksgivingSales
10,31,4688.83,6026.6,6287.36,ThanksgivingSales
10,31,4688.83,6026.6,5819.7,ChristmasSales
10,32,34342.88,33165.45,27030.05,SuperBowlSales
10,32,34342.88,33165.45,26484.22,SuperBowlSales
10,32,34342.88,18413.52,27030.05,SuperBowlSales
10,32,34342.88,18413.52,26484.22,SuperBowlSales
10,32,28887.95,33165.45,27030.05,ChristmasSales
10,32,28887.95,33165.45,26484.22,ChristmasSales
10,32,28887.95,18413.52,27030.05,SuperBowlSales
10,32,28887.95,18413.52,26484.22,SuperBowlSales
10,32,30150.14,33165.45,27030.05,ChristmasSales
10,32,30150.14,33165.45,26484.22,ChristmasSales
10,32,30150.14,18413.52,27030.05,SuperBowlSales
10,32,30150.14,18413.52,26484.22,SuperBowlSales
10,33,15749.33,13429.28,29849.79,ThanksgivingSales
10,33,15749.33,13429.28,30691.08,ThanksgivingSales
10,33,15749.33,9978.04,29849.79,ChristmasSales
10,33,15749.33,9978.04,30691.08,ChristmasSales
10,33,17209.76,13429.28,29849.79,ThanksgivingSales
10,33,17209.76,13429.28,30691.08,ThanksgivingSales
10,33,17209.76,9978.04,29849.79,ChristmasSales
10,33,17209.76,9978.04,30691.08,ChristmasSales
10,33,18457.73,13429.28,29849.79,ThanksgivingSales
10,33,18457.73,13429.28,30691.08,ThanksgivingSales
10,33,18457.73,9978.04,29849.79,ChristmasSales
10,33,18457.73,9978.04,30691.08,ChristmasSales
10,34,47864.29,36660.61,61125.31,ThanksgivingSales
10,34,47864.29,36660.61,61243.46,ThanksgivingSales
10,34,47864.29,35145.76,61125.31,ThanksgivingSales
10,34,47864.29,35145.76,61243.46,ThanksgivingSales
10,34,42977.03,36660.61,61125.31,ThanksgivingSales
10,34,42977.03,36660.61,61243.46,ThanksgivingSales
10,34,42977.03,35145.76,61125.31,ThanksgivingSales
10,34,42977.03,35145.76,61243.46,ThanksgivingSales
10,34,54266.71,36660.61,61125.31,ThanksgivingSales
10,34,54266.71,36660.61,61243.46,ThanksgivingSales
10,34,54266.71,35145.76,61125.31,ThanksgivingSales
10,34,54266.71,35145.76,61243.46,ThanksgivingSales
10,35,6869,9552.88,10383.46,ChristmasSales
10,35,6869,9552.88,10946.5,ChristmasSales
10,35,6869,6108.75,10383.46,SuperBowlSales
10,35,6869,6108.75,10946.5,SuperBowlSales
10,35,8948.08,9552.88,10383.46,ChristmasSales
10,35,8948.08,9552.88,10946.5,ChristmasSales
10,35,8948.08,6108.75,10383.46,SuperBowlSales
10,35,8948.08,6108.75,10946.5,SuperBowlSales
10,35,13590.04,9552.88,10383.46,ChristmasSales
10,35,13590.04,9552.88,10946.5,ChristmasSales
10,35,13590.04,6108.75,10383.46,ChristmasSales
10,35,13590.04,6108.75,10946.5,ChristmasSales
10,36,2104,686.1,2283.61,ChristmasSales
10,36,2104,686.1,2850.98,ChristmasSales
10,36,2104,994.5,2283.61,ChristmasSales
10,36,2104,994.5,2850.98,ChristmasSales
10,36,519.49,686.1,2283.61,ChristmasSales
10,36,519.49,686.1,2850.98,ChristmasSales
10,36,519.49,994.5,2283.61,ChristmasSales
10,36,519.49,994.5,2850.98,ChristmasSales
10,36,-1.91,686.1,2283.61,ChristmasSales
10,36,-1.91,686.1,2850.98,ChristmasSales
10,36,-1.91,994.5,2283.61,ChristmasSales
10,36,-1.91,994.5,2850.98,ChristmasSales
10,37,5320.45,3678.36,3886.36,SuperBowlSales
10,37,5320.45,3678.36,3409.03,SuperBowlSales
10,37,5320.45,4087.17,3886.36,SuperBowlSales
10,37,5320.45,4087.17,3409.03,SuperBowlSales
10,37,4173.01,3678.36,3886.36,SuperBowlSales
10,37,4173.01,3678.36,3409.03,SuperBowlSales
10,37,4173.01,4087.17,3886.36,SuperBowlSales
10,37,4173.01,4087.17,3409.03,SuperBowlSales
10,37,4686.72,3678.36,3886.36,SuperBowlSales
10,37,4686.72,3678.36,3409.03,SuperBowlSales
10,37,4686.72,4087.17,3886.36,SuperBowlSales
10,37,4686.72,4087.17,3409.03,SuperBowlSales
10,38,107043.76,87175.05,69783.99,ChristmasSales
10,38,107043.76,87175.05,69159.33,ChristmasSales
10,38,107043.76,74536.36,69783.99,ChristmasSales
10,38,107043.76,74536.36,69159.33,ChristmasSales
10,38,110501.42,87175.05,69783.99,ChristmasSales
10,38,110501.42,87175.05,69159.33,ChristmasSales
10,38,110501.42,74536.36,69783.99,ChristmasSales
10,38,110501.42,74536.36,69159.33,ChristmasSales
10,38,105353.61,87175.05,69783.99,ChristmasSales
10,38,105353.61,87175.05,69159.33,ChristmasSales
10,38,105353.61,74536.36,69783.99,ChristmasSales
10,38,105353.61,74536.36,69159.33,ChristmasSales
10,40,111422.87,89567.37,84132.61,ChristmasSales
10,40,111422.87,89567.37,85813.73,ChristmasSales
10,40,111422.87,90374.54,84132.61,ChristmasSales
10,40,111422.87,90374.54,85813.73,ChristmasSales
10,40,114882.51,89567.37,84132.61,ChristmasSales
10,40,114882.51,89567.37,85813.73,ChristmasSales
10,40,114882.51,90374.54,84132.61,ChristmasSales
10,40,114882.51,90374.54,85813.73,ChristmasSales
10,40,116695.9,89567.37,84132.61,ChristmasSales
10,40,116695.9,89567.37,85813.73,ChristmasSales
10,40,116695.9,90374.54,84132.61,ChristmasSales
10,40,116695.9,90374.54,85813.73,ChristmasSales
10,41,4009.78,11356.42,21705.3,SuperBowlSales
10,41,4009.78,11356.42,14480.75,SuperBowlSales
10,41,4009.78,2751.18,21705.3,SuperBowlSales
10,41,4009.78,2751.18,14480.75,SuperBowlSales
10,41,12342.33,11356.42,21705.3,ThanksgivingSales
10,41,12342.33,11356.42,14480.75,ThanksgivingSales
10,41,12342.33,2751.18,21705.3,ChristmasSales
10,41,12342.33,2751.18,14480.75,ChristmasSales
10,41,9920.5,11356.42,21705.3,SuperBowlSales
10,41,9920.5,11356.42,14480.75,SuperBowlSales
10,41,9920.5,2751.18,21705.3,SuperBowlSales
10,41,9920.5,2751.18,14480.75,SuperBowlSales
10,42,11489.67,11075.93,11795.54,ThanksgivingSales
10,42,11489.67,11075.93,9954.07,ThanksgivingSales
10,42,11489.67,10036.82,11795.54,ThanksgivingSales
10,42,11489.67,10036.82,9954.07,ThanksgivingSales
10,42,12990.67,11075.93,11795.54,SuperBowlSales
10,42,12990.67,11075.93,9954.07,ThanksgivingSales
10,42,12990.67,10036.82,11795.54,SuperBowlSales
10,42,12990.67,10036.82,9954.07,ThanksgivingSales
10,42,12190.54,11075.93,11795.54,SuperBowlSales
10,42,12190.54,11075.93,9954.07,ThanksgivingSales
10,42,12190.54,10036.82,11795.54,SuperBowlSales
10,42,12190.54,10036.82,9954.07,ThanksgivingSales
10,44,10982.24,8597.55,12954.24,ChristmasSales
10,44,10982.24,8597.55,16459.9,ChristmasSales
10,44,10982.24,6348.78,12954.24,ChristmasSales
10,44,10982.24,6348.78,16459.9,ChristmasSales
10,44,10676.84,8597.55,12954.24,ChristmasSales
10,44,10676.84,8597.55,16459.9,ChristmasSales
10,44,10676.84,6348.78,12954.24,ChristmasSales
10,44,10676.84,6348.78,16459.9,ChristmasSales
10,44,10028.75,8597.55,12954.24,ChristmasSales
10,44,10028.75,8597.55,16459.9,ChristmasSales
10,44,10028.75,6348.78,12954.24,ChristmasSales
10,44,10028.75,6348.78,16459.9,ChristmasSales
10,45,101.96,16.41,11.97,ChristmasSales
10,45,101.96,16.41,31.41,ThanksgivingSales
10,46,51892.39,63711.37,56672.92,ChristmasSales
10,46,51892.39,63711.37,54049.39,ChristmasSales
10,46,51892.39,47398.73,56672.92,ThanksgivingSales
10,46,51892.39,47398.73,54049.39,ThanksgivingSales
10,46,59059.9,63711.37,56672.92,ChristmasSales
10,46,59059.9,63711.37,54049.39,ChristmasSales
10,46,59059.9,47398.73,56672.92,SuperBowlSales
10,46,59059.9,47398.73,54049.39,SuperBowlSales
10,46,60129.64,63711.37,56672.92,ChristmasSales
10,46,60129.64,63711.37,54049.39,ChristmasSales
10,46,60129.64,47398.73,56672.92,SuperBowlSales
10,46,60129.64,47398.73,54049.39,SuperBowlSales
10,48,2093,4218,4543,ThanksgivingSales
10,48,2093,4218,3107,ChristmasSales
10,48,2093,1446,4543,ThanksgivingSales
10,48,2093,1446,3107,ThanksgivingSales
10,48,1349,4218,4543,ThanksgivingSales
10,48,1349,4218,3107,ChristmasSales
10,48,1349,1446,4543,ThanksgivingSales
10,48,1349,1446,3107,ThanksgivingSales
10,48,1815,4218,4543,ThanksgivingSales
10,48,1815,4218,3107,ChristmasSales
10,48,1815,1446,4543,ThanksgivingSales
10,48,1815,1446,3107,ThanksgivingSales
10,49,23787.17,17455.54,13281.26,SuperBowlSales
10,49,23787.17,17455.54,12677.24,SuperBowlSales
10,49,23787.17,16195.48,13281.26,SuperBowlSales
10,49,23787.17,16195.48,12677.24,SuperBowlSales
10,49,23420.31,17455.54,13281.26,SuperBowlSales
10,49,23420.31,17455.54,12677.24,SuperBowlSales
10,49,23420.31,16195.48,13281.26,SuperBowlSales
10,49,23420.31,16195.48,12677.24,SuperBowlSales
10,49,24184.66,17455.54,13281.26,SuperBowlSales
10,49,24184.66,17455.54,12677.24,SuperBowlSales
10,49,24184.66,16195.48,13281.26,SuperBowlSales
10,49,24184.66,16195.48,12677.24,SuperBowlSales
10,50,3704,4190,3205,ChristmasSales
10,50,3704,4190,2960,ChristmasSales
10,50,3704,3540,3205,SuperBowlSales
10,50,3704,3540,2960,SuperBowlSales
10,50,4790,4190,3205,SuperBowlSales
10,50,4790,4190,2960,SuperBowlSales
10,50,4790,3540,3205,SuperBowlSales
10,50,4790,3540,2960,SuperBowlSales
10,50,4890,4190,3205,SuperBowlSales
10,50,4890,4190,2960,SuperBowlSales
10,50,4890,3540,3205,SuperBowlSales
10,50,4890,3540,2960,SuperBowlSales
10,52,6536.65,4244.72,12564.81,SuperBowlSales
10,52,6536.65,4244.72,9353.8,ThanksgivingSales
10,52,6536.65,3312.11,12564.81,SuperBowlSales
10,52,6536.65,3312.11,9353.8,ThanksgivingSales
10,52,5826.61,4244.72,12564.81,SuperBowlSales
10,52,5826.61,4244.72,9353.8,ThanksgivingSales
10,52,5826.61,3312.11,12564.81,SuperBowlSales
10,52,5826.61,3312.11,9353.8,ThanksgivingSales
10,52,4992.33,4244.72,12564.81,SuperBowlSales
10,52,4992.33,4244.72,9353.8,ThanksgivingSales
10,52,4992.33,3312.11,12564.81,SuperBowlSales
10,52,4992.33,3312.11,9353.8,ThanksgivingSales
10,54,911,117.72,141.64,SuperBowlSales
10,54,911,117.72,239.68,SuperBowlSales
10,54,911,22,141.64,SuperBowlSales
10,54,911,22,239.68,SuperBowlSales
10,54,96.84,117.72,141.64,SuperBowlSales
10,54,96.84,117.72,239.68,SuperBowlSales
10,54,96.84,22,141.64,SuperBowlSales
10,54,96.84,22,239.68,SuperBowlSales
10,54,75.64,117.72,141.64,SuperBowlSales
10,54,75.64,117.72,239.68,SuperBowlSales
10,54,75.64,22,141.64,SuperBowlSales
10,54,75.64,22,239.68,SuperBowlSales
10,55,31248.57,38089.15,65635.44,ThanksgivingSales
10,55,31248.57,38089.15,66687.71,ThanksgivingSales
10,55,31248.57,34634.74,65635.44,ThanksgivingSales
10,55,31248.57,34634.74,66687.71,ThanksgivingSales
10,55,19964.03,38089.15,65635.44,ThanksgivingSales
10,55,19964.03,38089.15,66687.71,ThanksgivingSales
10,55,19964.03,34634.74,65635.44,ThanksgivingSales
10,55,19964.03,34634.74,66687.71,ThanksgivingSales
10,55,23230.83,38089.15,65635.44,ThanksgivingSales
10,55,23230.83,38089.15,66687.71,ThanksgivingSales
10,55,23230.83,34634.74,65635.44,ThanksgivingSales
10,55,23230.83,34634.74,66687.71,ThanksgivingSales
10,56,2416.24,509.73,2260.69,ChristmasSales
10,56,2416.24,509.73,517.04,ThanksgivingSales
10,56,2416.24,137,2260.69,SuperBowlSales
10,56,2416.24,137,517.04,ThanksgivingSales
10,56,2711.36,509.73,2260.69,ChristmasSales
10,56,2711.36,509.73,517.04,ThanksgivingSales
10,56,2711.36,137,2260.69,SuperBowlSales
10,56,2711.36,137,517.04,ThanksgivingSales
10,56,4262.61,509.73,2260.69,ChristmasSales
10,56,4262.61,509.73,517.04,ThanksgivingSales
10,56,4262.61,137,2260.69,SuperBowlSales
10,56,4262.61,137,517.04,ThanksgivingSales
10,58,3849,3367.5,2470,SuperBowlSales
10,58,3849,3367.5,8688,ThanksgivingSales
10,58,3849,4448,2470,ChristmasSales
10,58,3849,4448,8688,ThanksgivingSales
10,58,3748,3367.5,2470,SuperBowlSales
10,58,3748,3367.5,8688,ThanksgivingSales
10,58,3748,4448,2470,ChristmasSales
10,58,3748,4448,8688,ThanksgivingSales
10,58,3405,3367.5,2470,SuperBowlSales
10,58,3405,3367.5,8688,ThanksgivingSales
10,58,3405,4448,2470,ChristmasSales
10,58,3405,4448,8688,ThanksgivingSales
10,59,1871.27,11572.3,2953.23,ThanksgivingSales
10,59,1871.27,11572.3,6818.86,ThanksgivingSales
10,59,1871.27,28309.42,2953.23,ThanksgivingSales
10,59,1871.27,28309.42,6818.86,ThanksgivingSales
10,59,714.95,11572.3,2953.23,SuperBowlSales
10,59,714.95,11572.3,6818.86,SuperBowlSales
10,59,714.95,28309.42,2953.23,SuperBowlSales
10,59,714.95,28309.42,6818.86,SuperBowlSales
10,59,387.81,11572.3,2953.23,SuperBowlSales
10,59,387.81,11572.3,6818.86,ThanksgivingSales
10,59,387.81,28309.42,2953.23,SuperBowlSales
10,59,387.81,28309.42,6818.86,ThanksgivingSales
10,60,748,387.2,519.2,SuperBowlSales
10,60,748,387.2,306.2,SuperBowlSales
10,60,748,7,519.2,SuperBowlSales
10,60,748,7,306.2,SuperBowlSales
10,60,575.4,387.2,519.2,SuperBowlSales
10,60,575.4,387.2,306.2,SuperBowlSales
10,60,575.4,7,519.2,ChristmasSales
10,60,575.4,7,306.2,ChristmasSales
10,60,540,387.2,519.2,SuperBowlSales
10,60,540,387.2,306.2,SuperBowlSales
10,60,540,7,519.2,ChristmasSales
10,60,540,7,306.2,ChristmasSales
10,67,29442.8,13365.64,10533.11,SuperBowlSales
10,67,29442.8,13365.64,10848.32,SuperBowlSales
10,67,29442.8,9488.34,10533.11,ChristmasSales
10,67,29442.8,9488.34,10848.32,ChristmasSales
10,67,22167.74,13365.64,10533.11,SuperBowlSales
10,67,22167.74,13365.64,10848.32,SuperBowlSales
10,67,22167.74,9488.34,10533.11,ChristmasSales
10,67,22167.74,9488.34,10848.32,ChristmasSales
10,67,22407.36,13365.64,10533.11,SuperBowlSales
10,67,22407.36,13365.64,10848.32,SuperBowlSales
10,67,22407.36,9488.34,10533.11,ChristmasSales
10,67,22407.36,9488.34,10848.32,ChristmasSales
10,71,22691.51,13515.18,23884.9,ThanksgivingSales
10,71,22691.51,13515.18,19899.8,SuperBowlSales
10,71,22691.51,13472.39,23884.9,ThanksgivingSales
10,71,22691.51,13472.39,19899.8,SuperBowlSales
10,71,19418.54,13515.18,23884.9,ThanksgivingSales
10,71,19418.54,13515.18,19899.8,ThanksgivingSales
10,71,19418.54,13472.39,23884.9,ThanksgivingSales
10,71,19418.54,13472.39,19899.8,ThanksgivingSales
10,71,28116.61,13515.18,23884.9,SuperBowlSales
10,71,28116.61,13515.18,19899.8,SuperBowlSales
10,71,28116.61,13472.39,23884.9,SuperBowlSales
10,71,28116.61,13472.39,19899.8,SuperBowlSales
10,72,202622.42,156431.46,630999.19,ThanksgivingSales
10,72,202622.42,156431.46,693099.36,ThanksgivingSales
10,72,202622.42,147532.16,630999.19,ThanksgivingSales
10,72,202622.42,147532.16,693099.36,ThanksgivingSales
10,72,222651.02,156431.46,630999.19,ThanksgivingSales
10,72,222651.02,156431.46,693099.36,ThanksgivingSales
10,72,222651.02,147532.16,630999.19,ThanksgivingSales
10,72,222651.02,147532.16,693099.36,ThanksgivingSales
10,72,233140.32,156431.46,630999.19,ThanksgivingSales
10,72,233140.32,156431.46,693099.36,ThanksgivingSales
10,72,233140.32,147532.16,630999.19,ThanksgivingSales
10,72,233140.32,147532.16,693099.36,ThanksgivingSales
10,74,52288.56,44039.36,56071.32,ThanksgivingSales
10,74,52288.56,44039.36,54421.3,ThanksgivingSales
10,74,52288.56,44907.39,56071.32,ThanksgivingSales
10,74,52288.56,44907.39,54421.3,ThanksgivingSales
10,74,48238.59,44039.36,56071.32,ThanksgivingSales
10,74,48238.59,44039.36,54421.3,ThanksgivingSales
10,74,48238.59,44907.39,56071.32,ThanksgivingSales
10,74,48238.59,44907.39,54421.3,ThanksgivingSales
10,74,55025.14,44039.36,56071.32,ThanksgivingSales
10,74,55025.14,44039.36,54421.3,SuperBowlSales
10,74,55025.14,44907.39,56071.32,ThanksgivingSales
10,74,55025.14,44907.39,54421.3,SuperBowlSales
10,79,52438.36,31852.77,40224.68,SuperBowlSales
10,79,52438.36,31852.77,37321.5,SuperBowlSales
10,79,52438.36,28428.32,40224.68,SuperBowlSales
10,79,52438.36,28428.32,37321.5,SuperBowlSales
10,79,44768.86,31852.77,40224.68,SuperBowlSales
10,79,44768.86,31852.77,37321.5,SuperBowlSales
10,79,44768.86,28428.32,40224.68,SuperBowlSales
10,79,44768.86,28428.32,37321.5,SuperBowlSales
10,79,49135.43,31852.77,40224.68,SuperBowlSales
10,79,49135.43,31852.77,37321.5,SuperBowlSales
10,79,49135.43,28428.32,40224.68,SuperBowlSales
10,79,49135.43,28428.32,37321.5,SuperBowlSales
10,80,159.36,581.47,405.56,ChristmasSales
10,80,159.36,581.47,126.44,ChristmasSales
10,80,159.36,133.92,405.56,ThanksgivingSales
10,80,159.36,133.92,126.44,SuperBowlSales
10,80,123.44,581.47,405.56,ChristmasSales
10,80,123.44,581.47,126.44,ChristmasSales
10,80,123.44,133.92,405.56,ThanksgivingSales
10,80,123.44,133.92,126.44,ChristmasSales
10,80,421.12,581.47,405.56,ChristmasSales
10,80,421.12,581.47,126.44,ChristmasSales
10,80,421.12,133.92,405.56,SuperBowlSales
10,80,421.12,133.92,126.44,SuperBowlSales
10,81,11101.11,7405.66,9191.41,ThanksgivingSales
10,81,11101.11,7405.66,8574.65,ThanksgivingSales
10,81,11101.11,7438.15,9191.41,ThanksgivingSales
10,81,11101.11,7438.15,8574.65,ThanksgivingSales
10,81,12162.74,7405.66,9191.41,ThanksgivingSales
10,81,12162.74,7405.66,8574.65,ThanksgivingSales
10,81,12162.74,7438.15,9191.41,ThanksgivingSales
10,81,12162.74,7438.15,8574.65,ThanksgivingSales
10,81,11772.89,7405.66,9191.41,ThanksgivingSales
10,81,11772.89,7405.66,8574.65,ThanksgivingSales
10,81,11772.89,7438.15,9191.41,ThanksgivingSales
10,81,11772.89,7438.15,8574.65,ThanksgivingSales
10,82,20600.58,33676.31,28256.22,ChristmasSales
10,82,20600.58,33676.31,26021.66,ChristmasSales
10,82,20600.58,25849.44,28256.22,ThanksgivingSales
10,82,20600.58,25849.44,26021.66,ThanksgivingSales
10,82,23369.55,33676.31,28256.22,ChristmasSales
10,82,23369.55,33676.31,26021.66,ChristmasSales
10,82,23369.55,25849.44,28256.22,ThanksgivingSales
10,82,23369.55,25849.44,26021.66,ThanksgivingSales
10,82,23551.17,33676.31,28256.22,ChristmasSales
10,82,23551.17,33676.31,26021.66,ChristmasSales
10,82,23551.17,25849.44,28256.22,ThanksgivingSales
10,82,23551.17,25849.44,26021.66,ThanksgivingSales
10,83,266.68,112.4,209.22,SuperBowlSales
10,83,266.68,112.4,121.72,SuperBowlSales
10,83,266.68,191.48,209.22,SuperBowlSales
10,83,266.68,191.48,121.72,SuperBowlSales
10,83,301.99,112.4,209.22,SuperBowlSales
10,83,301.99,112.4,121.72,SuperBowlSales
10,83,301.99,191.48,209.22,SuperBowlSales
10,83,301.99,191.48,121.72,SuperBowlSales
10,83,377.32,112.4,209.22,SuperBowlSales
10,83,377.32,112.4,121.72,SuperBowlSales
10,83,377.32,191.48,209.22,SuperBowlSales
10,83,377.32,191.48,121.72,SuperBowlSales
10,85,2543.03,3697.27,2646.45,ChristmasSales
10,85,2543.03,3697.27,2240.45,ChristmasSales
10,85,2543.03,2801.42,2646.45,ChristmasSales
10,85,2543.03,2801.42,2240.45,ChristmasSales
10,85,2769.76,3697.27,2646.45,ChristmasSales
10,85,2769.76,3697.27,2240.45,ChristmasSales
10,85,2769.76,2801.42,2646.45,ChristmasSales
10,85,2769.76,2801.42,2240.45,ChristmasSales
10,85,2822.1,3697.27,2646.45,ChristmasSales
10,85,2822.1,3697.27,2240.45,ChristmasSales
10,85,2822.1,2801.42,2646.45,SuperBowlSales
10,85,2822.1,2801.42,2240.45,SuperBowlSales
10,87,22280.68,28972.58,25850.69,ChristmasSales
10,87,22280.68,28972.58,21880.29,ChristmasSales
10,87,22280.68,20103.9,25850.69,ThanksgivingSales
10,87,22280.68,20103.9,21880.29,SuperBowlSales
10,87,27777.66,28972.58,25850.69,ChristmasSales
10,87,27777.66,28972.58,21880.29,ChristmasSales
10,87,27777.66,20103.9,25850.69,SuperBowlSales
10,87,27777.66,20103.9,21880.29,SuperBowlSales
10,87,34870.76,28972.58,25850.69,SuperBowlSales
10,87,34870.76,28972.58,21880.29,SuperBowlSales
10,87,34870.76,20103.9,25850.69,SuperBowlSales
10,87,34870.76,20103.9,21880.29,SuperBowlSales
10,90,16145.65,14214.54,15313.11,SuperBowlSales
10,90,16145.65,14214.54,14022.15,SuperBowlSales
10,90,16145.65,13386.47,15313.11,SuperBowlSales
10,90,16145.65,13386.47,14022.15,SuperBowlSales
10,90,15213.3,14214.54,15313.11,ThanksgivingSales
10,90,15213.3,14214.54,14022.15,SuperBowlSales
10,90,15213.3,13386.47,15313.11,ThanksgivingSales
10,90,15213.3,13386.47,14022.15,SuperBowlSales
10,90,16552.6,14214.54,15313.11,SuperBowlSales
10,90,16552.6,14214.54,14022.15,SuperBowlSales
10,90,16552.6,13386.47,15313.11,SuperBowlSales
10,90,16552.6,13386.47,14022.15,SuperBowlSales
10,91,14371.53,9418.36,11148.21,ChristmasSales
10,91,14371.53,9418.36,10789.48,ChristmasSales
10,91,14371.53,9907.56,11148.21,ChristmasSales
10,91,14371.53,9907.56,10789.48,ChristmasSales
10,91,13835.85,9418.36,11148.21,ChristmasSales
10,91,13835.85,9418.36,10789.48,ChristmasSales
10,91,13835.85,9907.56,11148.21,ChristmasSales
10,91,13835.85,9907.56,10789.48,ChristmasSales
10,91,14044.25,9418.36,11148.21,ChristmasSales
10,91,14044.25,9418.36,10789.48,ChristmasSales
10,91,14044.25,9907.56,11148.21,ChristmasSales
10,91,14044.25,9907.56,10789.48,ChristmasSales
10,92,52893.1,39337.08,56723.83,ThanksgivingSales
10,92,52893.1,39337.08,55188.83,ThanksgivingSales
10,92,52893.1,38448.16,56723.83,ThanksgivingSales
10,92,52893.1,38448.16,55188.83,ThanksgivingSales
10,92,52173.66,39337.08,56723.83,ThanksgivingSales
10,92,52173.66,39337.08,55188.83,ThanksgivingSales
10,92,52173.66,38448.16,56723.83,ThanksgivingSales
10,92,52173.66,38448.16,55188.83,ThanksgivingSales
10,92,56713.73,39337.08,56723.83,ThanksgivingSales
10,92,56713.73,39337.08,55188.83,SuperBowlSales
10,92,56713.73,38448.16,56723.83,ThanksgivingSales
10,92,56713.73,38448.16,55188.83,SuperBowlSales
10,93,1482.82,1104.46,1984.56,ThanksgivingSales
10,93,1482.82,1104.46,1317.2,SuperBowlSales
10,93,1482.82,1004.32,1984.56,ThanksgivingSales
10,93,1482.82,1004.32,1317.2,SuperBowlSales
10,93,1778.29,1104.46,1984.56,ThanksgivingSales
10,93,1778.29,1104.46,1317.2,SuperBowlSales
10,93,1778.29,1004.32,1984.56,ThanksgivingSales
10,93,1778.29,1004.32,1317.2,SuperBowlSales
10,93,1507.82,1104.46,1984.56,ThanksgivingSales
10,93,1507.82,1104.46,1317.2,SuperBowlSales
10,93,1507.82,1004.32,1984.56,ThanksgivingSales
10,93,1507.82,1004.32,1317.2,SuperBowlSales
10,94,1531.13,483,48.97,ChristmasSales
10,94,60.01,483,48.97,SuperBowlSales
10,94,702.44,483,48.97,SuperBowlSales
10,95,71980.72,54730.79,58993.04,SuperBowlSales
10,95,71980.72,54730.79,60908.05,SuperBowlSales
10,95,71980.72,55885.23,58993.04,SuperBowlSales
10,95,71980.72,55885.23,60908.05,SuperBowlSales
10,95,75341.84,54730.79,58993.04,SuperBowlSales
10,95,75341.84,54730.79,60908.05,SuperBowlSales
10,95,75341.84,55885.23,58993.04,SuperBowlSales
10,95,75341.84,55885.23,60908.05,SuperBowlSales
10,95,70187.97,54730.79,58993.04,SuperBowlSales
10,95,70187.97,54730.79,60908.05,SuperBowlSales
10,95,70187.97,55885.23,58993.04,SuperBowlSales
10,95,70187.97,55885.23,60908.05,SuperBowlSales
10,96,9385.66,12739.73,14351.82,SuperBowlSales
10,96,9385.66,12739.73,11770.94,SuperBowlSales
10,96,9385.66,12399.53,14351.82,SuperBowlSales
10,96,9385.66,12399.53,11770.94,SuperBowlSales
10,96,12651.63,12739.73,14351.82,ThanksgivingSales
10,96,12651.63,12739.73,11770.94,ChristmasSales
10,96,12651.63,12399.53,14351.82,ThanksgivingSales
10,96,12651.63,12399.53,11770.94,SuperBowlSales
10,96,11031.22,12739.73,14351.82,ThanksgivingSales
10,96,11031.22,12739.73,11770.94,ChristmasSales
10,96,11031.22,12399.53,14351.82,ThanksgivingSales
10,96,11031.22,12399.53,11770.94,ChristmasSales
10,97,6101.56,4014.82,4376.22,SuperBowlSales
10,97,6101.56,4014.82,4531.86,SuperBowlSales
10,97,6101.56,4225.75,4376.22,SuperBowlSales
10,97,6101.56,4225.75,4531.86,SuperBowlSales
10,97,5993.15,4014.82,4376.22,SuperBowlSales
10,97,5993.15,4014.82,4531.86,SuperBowlSales
10,97,5993.15,4225.75,4376.22,SuperBowlSales
10,97,5993.15,4225.75,4531.86,SuperBowlSales
10,97,5850,4014.82,4376.22,SuperBowlSales
10,97,5850,4014.82,4531.86,SuperBowlSales
10,97,5850,4225.75,4376.22,SuperBowlSales
10,97,5850,4225.75,4531.86,SuperBowlSales
10,98,181.25,7.5,691.98,ChristmasSales
10,98,181.25,7.5,1018.96,ChristmasSales
10,98,181.25,70.02,691.98,ChristmasSales
10,98,181.25,70.02,1018.96,ChristmasSales
10,98,9,7.5,691.98,SuperBowlSales
10,98,9,7.5,1018.96,SuperBowlSales
10,98,9,70.02,691.98,SuperBowlSales
10,98,9,70.02,1018.96,SuperBowlSales
10,98,26.98,7.5,691.98,ChristmasSales
10,98,26.98,7.5,1018.96,ChristmasSales
10,98,26.98,70.02,691.98,ChristmasSales
10,98,26.98,70.02,1018.96,ChristmasSales
11,1,39996.04,21228.27,19008.41,SuperBowlSales
11,1,39996.04,21228.27,14957.34,SuperBowlSales
11,1,39996.04,13587.43,19008.41,SuperBowlSales
11,1,39996.04,13587.43,14957.34,SuperBowlSales
11,1,28905.93,21228.27,19008.41,SuperBowlSales
11,1,28905.93,21228.27,14957.34,SuperBowlSales
11,1,28905.93,13587.43,19008.41,SuperBowlSales
11,1,28905.93,13587.43,14957.34,SuperBowlSales
11,1,27452.86,21228.27,19008.41,SuperBowlSales
11,1,27452.86,21228.27,14957.34,SuperBowlSales
11,1,27452.86,13587.43,19008.41,SuperBowlSales
11,1,27452.86,13587.43,14957.34,SuperBowlSales
11,2,58404.52,55053.78,54977.82,SuperBowlSales
11,2,58404.52,55053.78,48429.01,SuperBowlSales
